latitude,longitude,display_name,nominatim_latitude,nominatim_longitude,boundingbox,full_response
40.730733926168355,-73.99245572176763,"8th Street-New York University, Mercer Street, University Village, Greenwich Village, Manhattan, New York County, City of New York, 10012, United States",40.730380100000005,-73.99271968242704,40.7296731|40.7310869|-73.9933264|-73.9921129,"{""place_id"": 5103167, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 907579945, ""lat"": ""40.730380100000005"", ""lon"": ""-73.99271968242704"", ""class"": ""railway"", ""type"": ""platform"", ""place_rank"": 30, ""importance"": 9.99999999995449e-06, ""addresstype"": ""railway"", ""name"": ""8th Street-New York University"", ""display_name"": ""8th Street-New York University, Mercer Street, University Village, Greenwich Village, Manhattan, New York County, City of New York, 10012, United States"", ""address"": {""railway"": ""8th Street-New York University"", ""road"": ""Mercer Street"", ""neighbourhood"": ""University Village"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10012"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.7296731"", ""40.7310869"", ""-73.9933264"", ""-73.9921129""]}"
40.740041896980365,-73.99566302571489,"112, West 18th Street, Manhattan Community Board 4, Manhattan, New York County, City of New York, 10011, United States",40.740081,-73.9958039,40.7400310|40.7401310|-73.9958539|-73.9957539,"{""place_id"": 5106597, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""node"", ""osm_id"": 2703032799, ""lat"": ""40.740081"", ""lon"": ""-73.9958039"", ""class"": ""place"", ""type"": ""house"", ""place_rank"": 30, ""importance"": 9.99999999995449e-06, ""addresstype"": ""place"", ""name"": """", ""display_name"": ""112, West 18th Street, Manhattan Community Board 4, Manhattan, New York County, City of New York, 10011, United States"", ""address"": {""house_number"": ""112"", ""road"": ""West 18th Street"", ""neighbourhood"": ""Manhattan Community Board 4"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10011"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.7400310"", ""40.7401310"", ""-73.9958539"", ""-73.9957539""]}"
40.75176687273871,-73.98099119775445,"10, East 40th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, 10016, United States",40.7517726,-73.9810488,40.7517226|40.7518226|-73.9810988|-73.9809988,"{""place_id"": 5127992, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""node"", ""osm_id"": 2710917491, ""lat"": ""40.7517726"", ""lon"": ""-73.9810488"", ""class"": ""place"", ""type"": ""house"", ""place_rank"": 30, ""importance"": 9.99999999995449e-06, ""addresstype"": ""place"", ""name"": """", ""display_name"": ""10, East 40th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, 10016, United States"", ""address"": {""house_number"": ""10"", ""road"": ""East 40th Street"", ""neighbourhood"": ""Manhattan Community Board 5"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10016"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.7517226"", ""40.7518226"", ""-73.9810988"", ""-73.9809988""]}"
40.71548616634459,-74.00614343699336,"Tribeca, Manhattan, New York County, City of New York, 10007, United States",40.7153452,-74.00661920881397,40.7147660|40.7159149|-74.0074049|-74.0055419,"{""place_id"": 3955784, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""relation"", ""osm_id"": 18299921, ""lat"": ""40.7153452"", ""lon"": ""-74.00661920881397"", ""class"": ""highway"", ""type"": ""pedestrian"", ""place_rank"": 26, ""importance"": 0.0533433333333333, ""addresstype"": ""road"", ""name"": """", ""display_name"": ""Tribeca, Manhattan, New York County, City of New York, 10007, United States"", ""address"": {""neighbourhood"": ""Tribeca"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10007"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.7147660"", ""40.7159149"", ""-74.0074049"", ""-74.0055419""]}"
40.71803764009048,-73.9901787469697,"88, Orchard Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, 10002, United States",40.7180011,-73.9901813,40.7179511|40.7180511|-73.9902313|-73.9901313,"{""place_id"": 4989396, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""node"", ""osm_id"": 2567557179, ""lat"": ""40.7180011"", ""lon"": ""-73.9901813"", ""class"": ""place"", ""type"": ""house"", ""place_rank"": 30, ""importance"": 9.99999999995449e-06, ""addresstype"": ""place"", ""name"": """", ""display_name"": ""88, Orchard Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, 10002, United States"", ""address"": {""house_number"": ""88"", ""road"": ""Orchard Street"", ""neighbourhood"": ""Manhattan Community Board 3"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10002"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.7179511"", ""40.7180511"", ""-73.9902313"", ""-73.9901313""]}"
40.734834141533256,-73.99938958003382,"115, West 10th Street, West Village, Manhattan, New York County, City of New York, 10011, United States",40.7348885,-73.99941845155756,40.7348267|40.7350029|-73.9994772|-73.9993720,"{""place_id"": 5107234, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 250474151, ""lat"": ""40.7348885"", ""lon"": ""-73.99941845155756"", ""class"": ""building"", ""type"": ""apartments"", ""place_rank"": 30, ""importance"": 9.99999999995449e-06, ""addresstype"": ""building"", ""name"": """", ""display_name"": ""115, West 10th Street, West Village, Manhattan, New York County, City of New York, 10011, United States"", ""address"": {""house_number"": ""115"", ""road"": ""West 10th Street"", ""neighbourhood"": ""West Village"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10011"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.7348267"", ""40.7350029"", ""-73.9994772"", ""-73.9993720""]}"
40.75128859313233,-73.98522076815058,"39, West 37th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, 10018, United States",40.7514191,-73.98517273490891,40.7512773|40.7515609|-73.9853422|-73.9850033,"{""place_id"": 5118404, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 265301919, ""lat"": ""40.7514191"", ""lon"": ""-73.98517273490891"", ""class"": ""building"", ""type"": ""yes"", ""place_rank"": 30, ""importance"": 9.99999999995449e-06, ""addresstype"": ""building"", ""name"": """", ""display_name"": ""39, West 37th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, 10018, United States"", ""address"": {""house_number"": ""39"", ""road"": ""West 37th Street"", ""neighbourhood"": ""Manhattan Community Board 5"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10018"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.7512773"", ""40.7515609"", ""-73.9853422"", ""-73.9850033""]}"
40.74904518441387,-73.97646145706089,"150, East 39th Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, 10016, United States",40.74894385,-73.97654603453157,40.7487890|40.7490883|-73.9767400|-73.9763598,"{""place_id"": 5113523, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 265857341, ""lat"": ""40.74894385"", ""lon"": ""-73.97654603453157"", ""class"": ""building"", ""type"": ""yes"", ""place_rank"": 30, ""importance"": 9.99999999995449e-06, ""addresstype"": ""building"", ""name"": """", ""display_name"": ""150, East 39th Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, 10016, United States"", ""address"": {""house_number"": ""150"", ""road"": ""East 39th Street"", ""neighbourhood"": ""Manhattan Community Board 6"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10016"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.7487890"", ""40.7490883"", ""-73.9767400"", ""-73.9763598""]}"
40.763761055158774,-73.98591558617434,"The Link, 310, West 52nd Street, Clinton, Manhattan Community Board 4, Manhattan, New York County, City of New York, 10019, United States",40.7635767,-73.9859259335561,40.7633638|40.7637996|-73.9861706|-73.9857357,"{""place_id"": 5121890, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 281324352, ""lat"": ""40.7635767"", ""lon"": ""-73.9859259335561"", ""class"": ""building"", ""type"": ""apartments"", ""place_rank"": 30, ""importance"": 9.99999999995449e-06, ""addresstype"": ""building"", ""name"": ""The Link"", ""display_name"": ""The Link, 310, West 52nd Street, Clinton, Manhattan Community Board 4, Manhattan, New York County, City of New York, 10019, United States"", ""address"": {""building"": ""The Link"", ""house_number"": ""310"", ""road"": ""West 52nd Street"", ""neighbourhood"": ""Clinton"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10019"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.7633638"", ""40.7637996"", ""-73.9861706"", ""-73.9857357""]}"
40.76096692254461,-73.97944892267353,"1290 Avenue of the Americas, 1290, 6th Avenue, Midtown, Manhattan, New York County, City of New York, 10019, United States",40.7604688,-73.97887349473689,40.7599395|40.7610030|-73.9797466|-73.9780038,"{""place_id"": 5125624, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 109284795, ""lat"": ""40.7604688"", ""lon"": ""-73.97887349473689"", ""class"": ""building"", ""type"": ""commercial"", ""place_rank"": 30, ""importance"": 9.99999999995449e-06, ""addresstype"": ""building"", ""name"": ""1290 Avenue of the Americas"", ""display_name"": ""1290 Avenue of the Americas, 1290, 6th Avenue, Midtown, Manhattan, New York County, City of New York, 10019, United States"", ""address"": {""building"": ""1290 Avenue of the Americas"", ""house_number"": ""1290"", ""road"": ""6th Avenue"", ""quarter"": ""Midtown"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10019"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.7599395"", ""40.7610030"", ""-73.9797466"", ""-73.9780038""]}"
40.714736289392185,-74.00941057125159,"Tribeca, Manhattan, New York County, City of New York, 10007, United States",40.714384100000004,-74.00860117346681,40.7139006|40.7148669|-74.0099885|-74.0085339,"{""place_id"": 3958226, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""relation"", ""osm_id"": 18300409, ""lat"": ""40.714384100000004"", ""lon"": ""-74.00860117346681"", ""class"": ""highway"", ""type"": ""pedestrian"", ""place_rank"": 26, ""importance"": 0.0533433333333333, ""addresstype"": ""road"", ""name"": """", ""display_name"": ""Tribeca, Manhattan, New York County, City of New York, 10007, United States"", ""address"": {""neighbourhood"": ""Tribeca"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10007"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.7139006"", ""40.7148669"", ""-74.0099885"", ""-74.0085339""]}"
40.741077667345,-73.99224653493421,"31, West 21st Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, 10010, United States",40.7411472,-73.99211529319186,40.7410194|40.7413046|-73.9922682|-73.9919409,"{""place_id"": 5108193, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 264645733, ""lat"": ""40.7411472"", ""lon"": ""-73.99211529319186"", ""class"": ""building"", ""type"": ""yes"", ""place_rank"": 30, ""importance"": 9.99999999995449e-06, ""addresstype"": ""building"", ""name"": """", ""display_name"": ""31, West 21st Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, 10010, United States"", ""address"": {""house_number"": ""31"", ""road"": ""West 21st Street"", ""neighbourhood"": ""Manhattan Community Board 5"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10010"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.7410194"", ""40.7413046"", ""-73.9922682"", ""-73.9919409""]}"
40.76015627209601,-73.9800419079297,"Rockefeller Center, 45, Rockefeller Plaza, Manhattan Community Board 5, Manhattan, New York County, City of New York, 10111, United States",40.75925755,-73.97995686116377,40.7573666|40.7611130|-73.9833055|-73.9768824,"{""place_id"": 5123031, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""relation"", ""osm_id"": 18351439, ""lat"": ""40.75925755"", ""lon"": ""-73.97995686116377"", ""class"": ""tourism"", ""type"": ""attraction"", ""place_rank"": 30, ""importance"": 9.99999999995449e-06, ""addresstype"": ""tourism"", ""name"": ""Rockefeller Center"", ""display_name"": ""Rockefeller Center, 45, Rockefeller Plaza, Manhattan Community Board 5, Manhattan, New York County, City of New York, 10111, United States"", ""address"": {""tourism"": ""Rockefeller Center"", ""house_number"": ""45"", ""road"": ""Rockefeller Plaza"", ""neighbourhood"": ""Manhattan Community Board 5"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10111"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.7573666"", ""40.7611130"", ""-73.9833055"", ""-73.9768824""]}"
40.75762689006504,-73.96748067877988,"240, East 54th Street, Sutton, Manhattan Community Board 6, Manhattan, New York County, City of New York, 10022, United States",40.75742995,-73.96748606272675,40.7572700|40.7576387|-73.9677101|-73.9672271,"{""place_id"": 5131504, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 265461396, ""lat"": ""40.75742995"", ""lon"": ""-73.96748606272675"", ""class"": ""building"", ""type"": ""yes"", ""place_rank"": 30, ""importance"": 9.99999999995449e-06, ""addresstype"": ""building"", ""name"": """", ""display_name"": ""240, East 54th Street, Sutton, Manhattan Community Board 6, Manhattan, New York County, City of New York, 10022, United States"", ""address"": {""house_number"": ""240"", ""road"": ""East 54th Street"", ""neighbourhood"": ""Sutton"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10022"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.7572700"", ""40.7576387"", ""-73.9677101"", ""-73.9672271""]}"
40.7280957612228,-73.98858589826918,"46, East 7th Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, 10003, United States",40.728049999999996,-73.9886231595363,40.7279912|40.7281088|-73.9886971|-73.9885493,"{""place_id"": 5101084, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 241833322, ""lat"": ""40.728049999999996"", ""lon"": ""-73.9886231595363"", ""class"": ""building"", ""type"": ""apartments"", ""place_rank"": 30, ""importance"": 9.99999999995449e-06, ""addresstype"": ""building"", ""name"": """", ""display_name"": ""46, East 7th Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, 10003, United States"", ""address"": {""house_number"": ""46"", ""road"": ""East 7th Street"", ""neighbourhood"": ""Manhattan Community Board 3"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10003"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.7279912"", ""40.7281088"", ""-73.9886971"", ""-73.9885493""]}"
40.71323269920172,-74.00892432845656,"25, Park Place, Tribeca, Manhattan, New York County, City of New York, 10007, United States",40.7132264,-74.0088678,40.7131764|40.7132764|-74.0089178|-74.0088178,"{""place_id"": 3958193, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""node"", ""osm_id"": 2823452223, ""lat"": ""40.7132264"", ""lon"": ""-74.0088678"", ""class"": ""place"", ""type"": ""house"", ""place_rank"": 30, ""importance"": 9.99999999995449e-06, ""addresstype"": ""place"", ""name"": """", ""display_name"": ""25, Park Place, Tribeca, Manhattan, New York County, City of New York, 10007, United States"", ""address"": {""house_number"": ""25"", ""road"": ""Park Place"", ""neighbourhood"": ""Tribeca"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10007"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.7131764"", ""40.7132764"", ""-74.0089178"", ""-74.0088178""]}"
40.72663343769623,-73.98928864299958,"81, 2nd Avenue, Manhattan Community Board 3, Manhattan, New York County, City of New York, 10003, United States",40.726696000000004,-73.98935474629783,40.7266415|40.7267505|-73.9894423|-73.9892672,"{""place_id"": 5103710, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 247838688, ""lat"": ""40.726696000000004"", ""lon"": ""-73.98935474629783"", ""class"": ""building"", ""type"": ""apartments"", ""place_rank"": 30, ""importance"": 9.99999999995449e-06, ""addresstype"": ""building"", ""name"": """", ""display_name"": ""81, 2nd Avenue, Manhattan Community Board 3, Manhattan, New York County, City of New York, 10003, United States"", ""address"": {""house_number"": ""81"", ""road"": ""2nd Avenue"", ""neighbourhood"": ""Manhattan Community Board 3"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10003"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.7266415"", ""40.7267505"", ""-73.9894423"", ""-73.9892672""]}"
40.81388524035689,-73.95608775790888,"Charm Thai Express, 1346, Amsterdam Avenue, Manhattan Community Board 9, Manhattan, New York County, City of New York, 10027, United States",40.8138643,-73.9561495,40.8138143|40.8139143|-73.9561995|-73.9560995,"{""place_id"": 5373401, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""node"", ""osm_id"": 10195646156, ""lat"": ""40.8138643"", ""lon"": ""-73.9561495"", ""class"": ""amenity"", ""type"": ""fast_food"", ""place_rank"": 30, ""importance"": 9.99999999995449e-06, ""addresstype"": ""amenity"", ""name"": ""Charm Thai Express"", ""display_name"": ""Charm Thai Express, 1346, Amsterdam Avenue, Manhattan Community Board 9, Manhattan, New York County, City of New York, 10027, United States"", ""address"": {""amenity"": ""Charm Thai Express"", ""house_number"": ""1346"", ""road"": ""Amsterdam Avenue"", ""neighbourhood"": ""Manhattan Community Board 9"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10027"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.8138143"", ""40.8139143"", ""-73.9561995"", ""-73.9560995""]}"
40.71744308092939,-74.00916920476601,"51, Hudson Street, Tribeca, Manhattan, New York County, City of New York, 10013, United States",40.7174813,-74.009209,40.7174313|40.7175313|-74.0092590|-74.0091590,"{""place_id"": 3959738, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""node"", ""osm_id"": 2565698839, ""lat"": ""40.7174813"", ""lon"": ""-74.009209"", ""class"": ""place"", ""type"": ""house"", ""place_rank"": 30, ""importance"": 9.99999999995449e-06, ""addresstype"": ""place"", ""name"": """", ""display_name"": ""51, Hudson Street, Tribeca, Manhattan, New York County, City of New York, 10013, United States"", ""address"": {""house_number"": ""51"", ""road"": ""Hudson Street"", ""neighbourhood"": ""Tribeca"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10013"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.7174313"", ""40.7175313"", ""-74.0092590"", ""-74.0091590""]}"
40.734869230803426,-73.99913896557639,"109, West 10th Street, West Village, Manhattan, New York County, City of New York, 10011, United States",40.7348806,-73.9991486,40.7348306|40.7349306|-73.9991986|-73.9990986,"{""place_id"": 5106957, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""node"", ""osm_id"": 2569065429, ""lat"": ""40.7348806"", ""lon"": ""-73.9991486"", ""class"": ""place"", ""type"": ""house"", ""place_rank"": 30, ""importance"": 9.99999999995449e-06, ""addresstype"": ""place"", ""name"": """", ""display_name"": ""109, West 10th Street, West Village, Manhattan, New York County, City of New York, 10011, United States"", ""address"": {""house_number"": ""109"", ""road"": ""West 10th Street"", ""neighbourhood"": ""West Village"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10011"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.7348306"", ""40.7349306"", ""-73.9991986"", ""-73.9990986""]}"
40.75236323816114,-73.97400411806989,"intlFcstone 10022 LOCi Multi, 3rd Avenue, Beekman, Manhattan Community Board 6, Manhattan, New York County, City of New York, 10035, United States",40.7524065,-73.9737547456307,40.7521872|40.7526413|-73.9740850|-73.9733961,"{""place_id"": 5126057, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 568307465, ""lat"": ""40.7524065"", ""lon"": ""-73.9737547456307"", ""class"": ""amenity"", ""type"": ""parking"", ""place_rank"": 30, ""importance"": 9.99999999995449e-06, ""addresstype"": ""amenity"", ""name"": ""intlFcstone 10022 LOCi Multi"", ""display_name"": ""intlFcstone 10022 LOCi Multi, 3rd Avenue, Beekman, Manhattan Community Board 6, Manhattan, New York County, City of New York, 10035, United States"", ""address"": {""amenity"": ""intlFcstone 10022 LOCi Multi"", ""road"": ""3rd Avenue"", ""neighbourhood"": ""Beekman"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10035"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.7521872"", ""40.7526413"", ""-73.9740850"", ""-73.9733961""]}"
40.74940531730392,-73.98074887859681,"27, East 37th Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, 10016, United States",40.74949145,-73.98066576706675,40.7494019|40.7496462|-73.9807571|-73.9805185,"{""place_id"": 5111893, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 265875571, ""lat"": ""40.74949145"", ""lon"": ""-73.98066576706675"", ""class"": ""building"", ""type"": ""yes"", ""place_rank"": 30, ""importance"": 9.99999999995449e-06, ""addresstype"": ""building"", ""name"": """", ""display_name"": ""27, East 37th Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, 10016, United States"", ""address"": {""house_number"": ""27"", ""road"": ""East 37th Street"", ""neighbourhood"": ""Manhattan Community Board 6"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10016"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.7494019"", ""40.7496462"", ""-73.9807571"", ""-73.9805185""]}"
40.70616780685728,-74.0121306829131,"50, Broadway, Whitehall, Financial District, Manhattan, New York County, City of New York, 10003, United States",40.7062329,-74.01243249949113,40.7060170|40.7064429|-74.0127612|-74.0121297,"{""place_id"": 3965229, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 278053607, ""lat"": ""40.7062329"", ""lon"": ""-74.01243249949113"", ""class"": ""building"", ""type"": ""yes"", ""place_rank"": 30, ""importance"": 9.99999999995449e-06, ""addresstype"": ""building"", ""name"": """", ""display_name"": ""50, Broadway, Whitehall, Financial District, Manhattan, New York County, City of New York, 10003, United States"", ""address"": {""house_number"": ""50"", ""road"": ""Broadway"", ""neighbourhood"": ""Whitehall"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10003"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.7060170"", ""40.7064429"", ""-74.0127612"", ""-74.0121297""]}"
40.72674111135816,-73.99275182828423,"41, Great Jones Street, NoHo, Manhattan, New York County, City of New York, 10012, United States",40.7266348,-73.99286798767058,40.7265112|40.7267583|-73.9929982|-73.9927378,"{""place_id"": 5102622, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 247839664, ""lat"": ""40.7266348"", ""lon"": ""-73.99286798767058"", ""class"": ""building"", ""type"": ""apartments"", ""place_rank"": 30, ""importance"": 9.99999999995449e-06, ""addresstype"": ""building"", ""name"": """", ""display_name"": ""41, Great Jones Street, NoHo, Manhattan, New York County, City of New York, 10012, United States"", ""address"": {""house_number"": ""41"", ""road"": ""Great Jones Street"", ""neighbourhood"": ""NoHo"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10012"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.7265112"", ""40.7267583"", ""-73.9929982"", ""-73.9927378""]}"
40.75314674395966,-73.99156502561704,"251, West 36th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, 10018, United States",40.753287799999995,-73.9914548,40.7531015|40.7534741|-73.9916831|-73.9912265,"{""place_id"": 5121487, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 265281594, ""lat"": ""40.753287799999995"", ""lon"": ""-73.9914548"", ""class"": ""building"", ""type"": ""yes"", ""place_rank"": 30, ""importance"": 9.99999999995449e-06, ""addresstype"": ""building"", ""name"": """", ""display_name"": ""251, West 36th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, 10018, United States"", ""address"": {""house_number"": ""251"", ""road"": ""West 36th Street"", ""neighbourhood"": ""Manhattan Community Board 5"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10018"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.7531015"", ""40.7534741"", ""-73.9916831"", ""-73.9912265""]}"
40.72752125313111,-73.98901456654743,"238, East 6th Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, 10003, United States",40.7274811,-73.98904244674657,40.7274265|40.7275357|-73.9891239|-73.9889610,"{""place_id"": 5102782, ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 241833293, ""lat"": ""40.7274811"", ""lon"": ""-73.98904244674657"", ""class"": ""building"", ""type"": ""apartments"", ""place_rank"": 30, ""importance"": 9.99999999995449e-06, ""addresstype"": ""building"", ""name"": """", ""display_name"": ""238, East 6th Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, 10003, United States"", ""address"": {""house_number"": ""238"", ""road"": ""East 6th Street"", ""neighbourhood"": ""Manhattan Community Board 3"", ""suburb"": ""Manhattan"", ""county"": ""New York County"", ""city"": ""City of New York"", ""postcode"": ""10003"", ""country"": ""United States"", ""country_code"": ""us""}, ""boundingbox"": [""40.7274265"", ""40.7275357"", ""-73.9891239"", ""-73.9889610""]}"
